------------------------------
test was performed using the following parameters: --mps=5000 --burst=1 --reply-every=100 --msg-size=1024 --time=300 --full-rtt
------------------------------
sockperf: [Total Run] RunTime=299.999 sec; Warm up time=400 msec; SentMessages=1499995; ReceivedMessages=14999
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=299.480 sec; SentMessages=1497401; ReceivedMessages=14975
sockperf: [2;35m====> avg-rtt=101.926 (std-dev=25.485)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 14975 observations[0m; each percentile contains 149.75 observations
sockperf: ---> <MAX> observation =  531.956
sockperf: ---> percentile 99.999 =  531.956
sockperf: ---> percentile 99.990 =  299.999
sockperf: ---> percentile 99.900 =  192.845
sockperf: ---> percentile 99.000 =  180.199
sockperf: ---> percentile 90.000 =  123.090
sockperf: ---> percentile 75.000 =  111.837
sockperf: ---> percentile 50.000 =  104.528
sockperf: ---> percentile 25.000 =   94.464
sockperf: ---> <MIN> observation =   48.650
------------------------------
packet, txTime(sec), rxTime(sec), rtt(usec)
2738, 57.201193363, 57.201290512, 97.149
2739, 57.221193364, 57.221268283, 74.919
2740, 57.241193365, 57.241288286, 94.921
2741, 57.261193362, 57.261262770, 69.408
2742, 57.281193369, 57.281295236, 101.867
2743, 57.301193367, 57.301256437, 63.070
2744, 57.321193360, 57.321276150, 82.790
2745, 57.341193363, 57.341296539, 103.176
2746, 57.361193368, 57.361294544, 101.176
2747, 57.381193364, 57.381270132, 76.768
2748, 57.401193364, 57.401270537, 77.173
2749, 57.421193364, 57.421250381, 57.017
2750, 57.441193375, 57.441252355, 58.980
2751, 57.461193368, 57.461251984, 58.616
2752, 57.481193368, 57.481295657, 102.289
2753, 57.501193362, 57.501259695, 66.333
2754, 57.521193382, 57.521296501, 103.119
2755, 57.541193365, 57.541294917, 101.552
2756, 57.561193365, 57.561291955, 98.590
2757, 57.581193365, 57.581259346, 65.981
2758, 57.601193372, 57.601293433, 100.061
2759, 57.621193359, 57.621303262, 109.903
2760, 57.641193363, 57.641298552, 105.189
2761, 57.661193363, 57.661292154, 98.791
2762, 57.681193366, 57.681293770, 100.404
2763, 57.701193375, 57.701245673, 52.298
2764, 57.721193365, 57.721287111, 93.746
2765, 57.741193368, 57.741263386, 70.018
2766, 57.761193363, 57.761287328, 93.965
2767, 57.781193367, 57.781317434, 124.067
2768, 57.801193374, 57.801304054, 110.680
2769, 57.821193364, 57.821301506, 108.142
2770, 57.841193365, 57.841305262, 111.897
2771, 57.861193360, 57.861303700, 110.340
2772, 57.881193365, 57.881318880, 125.515
2773, 57.901193365, 57.901317070, 123.705
2774, 57.921193360, 57.921314872, 121.512
2775, 57.941193363, 57.941311539, 118.176
2776, 57.961193359, 57.961314253, 120.894
2777, 57.981193362, 57.981319009, 125.647
2778, 58.001193385, 58.001314307, 120.922
2779, 58.021193363, 58.021298829, 105.466
2780, 58.041193366, 58.041318439, 125.073
2781, 58.061193360, 58.061259790, 66.430
2782, 58.081193366, 58.081299064, 105.698
2783, 58.101193364, 58.101298623, 105.259
2784, 58.121193366, 58.121306732, 113.366
2785, 58.141193362, 58.141305638, 112.276
2786, 58.161193367, 58.161305270, 111.903
2787, 58.181193365, 58.181266485, 73.120
2788, 58.201193364, 58.201296807, 103.443
2789, 58.221193368, 58.221260210, 66.842
2790, 58.241193364, 58.241313535, 120.171
2791, 58.261193368, 58.261309231, 115.863
2792, 58.281193362, 58.281297028, 103.666
2793, 58.301193370, 58.301265427, 72.057
2794, 58.321193364, 58.321260888, 67.524
2795, 58.341193366, 58.341313844, 120.478
2796, 58.361193368, 58.361295894, 102.526
2797, 58.381193372, 58.381272921, 79.549
2798, 58.401193366, 58.401322241, 128.875
2799, 58.421193368, 58.421303299, 109.931
2800, 58.441193365, 58.441310578, 117.213
2801, 58.461193377, 58.461296787, 103.410
2802, 58.481193363, 58.481257985, 64.622
2803, 58.501193363, 58.501299768, 106.405
2804, 58.521198960, 58.521307542, 108.582
2805, 58.541193362, 58.541257278, 63.916
2806, 58.561193365, 58.561254866, 61.501
2807, 58.581193368, 58.581299106, 105.738
2808, 58.601193365, 58.601299231, 105.866
2809, 58.621193364, 58.621257329, 63.965
2810, 58.641209276, 58.641327927, 118.651
2811, 58.661193365, 58.661297920, 104.555
2812, 58.681193368, 58.681303648, 110.280
2813, 58.701193362, 58.701298977, 105.615
2814, 58.721193362, 58.721298923, 105.561
2815, 58.741193365, 58.741300738, 107.373
2816, 58.761193362, 58.761295500, 102.138
2817, 58.781193362, 58.781294294, 100.932
2818, 58.801193365, 58.801295770, 102.405
2819, 58.821193362, 58.821291699, 98.337
2820, 58.841193364, 58.841292817, 99.453
2821, 58.861193379, 58.861292167, 98.788
2822, 58.881193370, 58.881293639, 100.269
2823, 58.901193361, 58.901294606, 101.245
2824, 58.921193364, 58.921296711, 103.347
2825, 58.941193361, 58.941252733, 59.372
2826, 58.961193373, 58.961274035, 80.662
2827, 58.981193367, 58.981276015, 82.648
2828, 59.001193361, 59.001294910, 101.549
2829, 59.021193363, 59.021291736, 98.373
2830, 59.041193364, 59.041287014, 93.650
2831, 59.061193366, 59.061297377, 104.011
2832, 59.081193362, 59.081271819, 78.457
2833, 59.101193365, 59.101301263, 107.898
2834, 59.121193365, 59.121333050, 139.685
2835, 59.141193373, 59.141299158, 105.785
2836, 59.161193367, 59.161299772, 106.405
2837, 59.181193362, 59.181298924, 105.562
2838, 59.201193360, 59.201307355, 113.995
2839, 59.221193365, 59.221302435, 109.070
2840, 59.241193379, 59.241262383, 69.004
2841, 59.261193364, 59.261302402, 109.038
2842, 59.281193366, 59.281299142, 105.776
2843, 59.301193368, 59.301296293, 102.925
2844, 59.321193368, 59.321273715, 80.347
2845, 59.341193363, 59.341251957, 58.594
2846, 59.361193383, 59.361294119, 100.736
2847, 59.381193367, 59.381289291, 95.924
2848, 59.401193365, 59.401296928, 103.563
2849, 59.421193368, 59.421258510, 65.142
2850, 59.441193364, 59.441334986, 141.622
2851, 59.461193362, 59.461314374, 121.012
2852, 59.481193364, 59.481325275, 131.911
2853, 59.501193362, 59.501313493, 120.131
2854, 59.521193362, 59.521378432, 185.070
2855, 59.541193362, 59.541293761, 100.399
2856, 59.561193362, 59.561312776, 119.414
2857, 59.581193362, 59.581314869, 121.507
2858, 59.601193362, 59.601315713, 122.351
2859, 59.621193360, 59.621302119, 108.759
2860, 59.641193368, 59.641294090, 100.722
2861, 59.661193375, 59.661294993, 101.618
2862, 59.681193363, 59.681294124, 100.761
2863, 59.701193362, 59.701293562, 100.200
2864, 59.721193368, 59.721293760, 100.392
2865, 59.741193365, 59.741294774, 101.409
2866, 59.761193363, 59.761294197, 100.834
2867, 59.781193360, 59.781296247, 102.887
2868, 59.801193368, 59.801292978, 99.610
2869, 59.821193362, 59.821292530, 99.168
2870, 59.841193364, 59.841267051, 73.687
2871, 59.861193366, 59.861301869, 108.503
2872, 59.881193367, 59.881302258, 108.891
2873, 59.901193371, 59.901298773, 105.402
2874, 59.921193364, 59.921301803, 108.439
2875, 59.941193371, 59.941300587, 107.216
2876, 59.961193364, 59.961311685, 118.321
2877, 59.981193365, 59.981297421, 104.056
2878, 60.001193378, 60.001258468, 65.090
2879, 60.021193365, 60.021302327, 108.962
2880, 60.041193364, 60.041319517, 126.153
2881, 60.061193365, 60.061314361, 120.996
2882, 60.081193360, 60.081313399, 120.039
2883, 60.101193360, 60.101312944, 119.584
2884, 60.121193367, 60.121317499, 124.132
2885, 60.141193364, 60.141313881, 120.517
2886, 60.161193365, 60.161317626, 124.261
2887, 60.181193362, 60.181317217, 123.855
2888, 60.201193362, 60.201316841, 123.479
2889, 60.221193369, 60.221316151, 122.782
2890, 60.241193369, 60.241325735, 132.366
2891, 60.261193363, 60.261264087, 70.724
2892, 60.281193366, 60.281255574, 62.208
2893, 60.301193365, 60.301319483, 126.118
2894, 60.321193379, 60.321317419, 124.040
2895, 60.341193364, 60.341319114, 125.750
2896, 60.361193366, 60.361318737, 125.371
2897, 60.381193362, 60.381265362, 72.000
2898, 60.401193364, 60.401313488, 120.124
2899, 60.421193362, 60.421321997, 128.635
2900, 60.441193358, 60.441313367, 120.009
2901, 60.461206290, 60.461328794, 122.504
2902, 60.481193368, 60.481292887, 99.519
2903, 60.501193362, 60.501317462, 124.100
2904, 60.521193365, 60.521303283, 109.918
2905, 60.541193362, 60.541299280, 105.918
2906, 60.561193368, 60.561303540, 110.172
2907, 60.581193367, 60.581302567, 109.200
2908, 60.601193362, 60.601298262, 104.900
2909, 60.621193365, 60.621304555, 111.190
2910, 60.641193362, 60.641293493, 100.131
2911, 60.661193364, 60.661298515, 105.151
2912, 60.681193365, 60.681293620, 100.255
2913, 60.701193364, 60.701272859, 79.495
2914, 60.721193366, 60.721324318, 130.952
2915, 60.741193362, 60.741303323, 109.961
2916, 60.761193362, 60.761298047, 104.685
2917, 60.781193371, 60.781296282, 102.911
2918, 60.801193367, 60.801312523, 119.156
2919, 60.821193365, 60.821300737, 107.372
2920, 60.841193378, 60.841302996, 109.618
2921, 60.861193374, 60.861317697, 124.323
2922, 60.881193360, 60.881302667, 109.307
2923, 60.901193367, 60.901298574, 105.207
2924, 60.921193363, 60.921305502, 112.139
2925, 60.941193368, 60.941261549, 68.181
2926, 60.961193365, 60.961311114, 117.749
2927, 60.981193370, 60.981298392, 105.022
2928, 61.001193365, 61.001298107, 104.742
2929, 61.021193378, 61.021297802, 104.424
2930, 61.041193365, 61.041305272, 111.907
2931, 61.061193368, 61.061301007, 107.639
2932, 61.081193365, 61.081292340, 98.975
2933, 61.101193379, 61.101309733, 116.354
2934, 61.121193362, 61.121307738, 114.376
2935, 61.141193362, 61.141304158, 110.796
2936, 61.161193363, 61.161300183, 106.820
2937, 61.181193360, 61.181298761, 105.401
2938, 61.201193361, 61.201367659, 174.298
2939, 61.221193362, 61.221298571, 105.209
2940, 61.241193367, 61.241368259, 174.892
2941, 61.261193368, 61.261302399, 109.031
2942, 61.281193365, 61.281298076, 104.711
2943, 61.301193365, 61.301301067, 107.702
2944, 61.321193365, 61.321304360, 110.995
2945, 61.341193365, 61.341298314, 104.949
2946, 61.361193366, 61.361299322, 105.956
2947, 61.381193360, 61.381305165, 111.805
2948, 61.401193363, 61.401307216, 113.853
2949, 61.421193368, 61.421260330, 66.962
2950, 61.441193392, 61.441295091, 101.699
2951, 61.461193362, 61.461258350, 64.988
2952, 61.481193365, 61.481306542, 113.177
2953, 61.501193363, 61.501297659, 104.296
2954, 61.521193365, 61.521254464, 61.099
2955, 61.541193360, 61.541257118, 63.758
2956, 61.561193362, 61.561258416, 65.054
2957, 61.581193363, 61.581297503, 104.140
2958, 61.601193361, 61.601299059, 105.698
2959, 61.621193358, 61.621255457, 62.099
2960, 61.641193364, 61.641319333, 125.969
2961, 61.661193362, 61.661256693, 63.331
2962, 61.681193362, 61.681307148, 113.786
2963, 61.701193365, 61.701319097, 125.732
2964, 61.721193360, 61.721315791, 122.431
2965, 61.741193365, 61.741312860, 119.495
2966, 61.761193367, 61.761318740, 125.373
2967, 61.781193365, 61.781316372, 123.007
2968, 61.801193367, 61.801314947, 121.580
2969, 61.821193362, 61.821321697, 128.335
2970, 61.841193364, 61.841314981, 121.617
2971, 61.861193366, 61.861315949, 122.583
2972, 61.881193369, 61.881316136, 122.767
2973, 61.901193377, 61.901316457, 123.080
2974, 61.921193367, 61.921275651, 82.284
2975, 61.941193365, 61.941317406, 124.041
2976, 61.961193366, 61.961313961, 120.595
2977, 61.981193365, 61.981310725, 117.360
2978, 62.001193368, 62.001313540, 120.172
2979, 62.021193365, 62.021318066, 124.701
2980, 62.041193359, 62.041317834, 124.475
2981, 62.061193361, 62.061312924, 119.563
2982, 62.081193362, 62.081311794, 118.432
2983, 62.101193360, 62.101311998, 118.638
2984, 62.121193363, 62.121307540, 114.177
2985, 62.141193375, 62.141315386, 122.011
2986, 62.161193368, 62.161321735, 128.367
2987, 62.181193365, 62.181312499, 119.134
2988, 62.201193360, 62.201311744, 118.384
2989, 62.221193364, 62.221315969, 122.605
2990, 62.241193376, 62.241313810, 120.434
2991, 62.261193364, 62.261311538, 118.174
2992, 62.281193363, 62.281312236, 118.873
2993, 62.301193362, 62.301313814, 120.452
2994, 62.321193368, 62.321261549, 68.181
2995, 62.341193375, 62.341312639, 119.264
2996, 62.361193364, 62.361265359, 71.995
2997, 62.381193365, 62.381316130, 122.765
2998, 62.401193370, 62.401259637, 66.267
2999, 62.421193363, 62.421317239, 123.876
3000, 62.441193365, 62.441259330, 65.965
3001, 62.461193373, 62.461311107, 117.734
3002, 62.481193368, 62.481316728, 123.360
3003, 62.501193366, 62.501317301, 123.935
3004, 62.521193366, 62.521325578, 132.212
3005, 62.541193360, 62.541312616, 119.256
3006, 62.561193365, 62.561315429, 122.064
3007, 62.581193364, 62.581311673, 118.309
3008, 62.601193361, 62.601311959, 118.598
3009, 62.621193366, 62.621306732, 113.366
3010, 62.641193360, 62.641294912, 101.552
3011, 62.661193368, 62.661282316, 88.948
3012, 62.681193368, 62.681291904, 98.536
3013, 62.701193382, 62.701296080, 102.698
3014, 62.721193368, 62.721293511, 100.143
3015, 62.741193368, 62.741327330, 133.962
3016, 62.761193363, 62.761308060, 114.697
3017, 62.781193365, 62.781309072, 115.707
3018, 62.801193366, 62.801310015, 116.649
3019, 62.821193375, 62.821298967, 105.592
3020, 62.841193365, 62.841297361, 103.996
3021, 62.861193365, 62.861306189, 112.824
3022, 62.881193365, 62.881299332, 105.967
3023, 62.901193362, 62.901305125, 111.763
3024, 62.921193374, 62.921305044, 111.670
3025, 62.941193367, 62.941302199, 108.832
3026, 62.961193367, 62.961299425, 106.058
3027, 62.981193363, 62.981297760, 104.397
3028, 63.001193364, 63.001296866, 103.502
3029, 63.021193360, 63.021303614, 110.254
3030, 63.041193366, 63.041300805, 107.439
3031, 63.061193366, 63.061294567, 101.201
3032, 63.081193368, 63.081295762, 102.394
3033, 63.101193361, 63.101293839, 100.478
3034, 63.121193362, 63.121294591, 101.229
3035, 63.141193367, 63.141297558, 104.191
3036, 63.161193364, 63.161296265, 102.901
3037, 63.181193361, 63.181318469, 125.108
3038, 63.201193362, 63.201302119, 108.757
3039, 63.221193359, 63.221313589, 120.230
3040, 63.241193367, 63.241292315, 98.948
3041, 63.261193362, 63.261290757, 97.395
3042, 63.281193364, 63.281298444, 105.080
3043, 63.301193367, 63.301309290, 115.923
3044, 63.321193364, 63.321309676, 116.312
3045, 63.341193364, 63.341303832, 110.468
3046, 63.361193370, 63.361302763, 109.393
3047, 63.381193363, 63.381260187, 66.824
3048, 63.401193368, 63.401261537, 68.169
3049, 63.421193364, 63.421258649, 65.285
3050, 63.441193368, 63.441257932, 64.564
3051, 63.461193363, 63.461260608, 67.245
3052, 63.481193367, 63.481257773, 64.406
3053, 63.501193365, 63.501301098, 107.733
3054, 63.521193365, 63.521300576, 107.211
3055, 63.541193366, 63.541299361, 105.995
3056, 63.561193364, 63.561257566, 64.202
3057, 63.581193368, 63.581308257, 114.889
3058, 63.601193364, 63.601254711, 61.347
3059, 63.621193368, 63.621298839, 105.471
3060, 63.641193364, 63.641297770, 104.406
3061, 63.661193365, 63.661251733, 58.368
3062, 63.681193365, 63.681249753, 56.388
3063, 63.701193361, 63.701251851, 58.490
3064, 63.721193365, 63.721250714, 57.349
3065, 63.741193362, 63.741291030, 97.668
3066, 63.761193367, 63.761249650, 56.283
3067, 63.781193362, 63.781272092, 78.730
3068, 63.801193365, 63.801326899, 133.534
3069, 63.821193365, 63.821313560, 120.195
3070, 63.841193360, 63.841307251, 113.891
3071, 63.861193364, 63.861305232, 111.868
3072, 63.881193359, 63.881300690, 107.331
3073, 63.901193364, 63.901294250, 100.886
3074, 63.921193361, 63.921294961, 101.600
3075, 63.941193368, 63.941315405, 122.037
3076, 63.961193364, 63.961303107, 109.743
3077, 63.981193362, 63.981300432, 107.070
3078, 64.001193365, 64.001282544, 89.179
3079, 64.021193381, 64.021303518, 110.137
3080, 64.041193366, 64.041309164, 115.798
3081, 64.061193367, 64.061305425, 112.058
3082, 64.081193368, 64.081299829, 106.461
3083, 64.101193360, 64.101306849, 113.489
3084, 64.121193365, 64.121297035, 103.670
3085, 64.141193378, 64.141305356, 111.978
3086, 64.161193363, 64.161297950, 104.587
3087, 64.181193362, 64.181297666, 104.304
3088, 64.201193367, 64.201306465, 113.098
3089, 64.221193363, 64.221302030, 108.667
3090, 64.241193361, 64.241300253, 106.892
3091, 64.261193363, 64.261299167, 105.804
3092, 64.281195596, 64.281258458, 62.862
3093, 64.301193364, 64.301301069, 107.705
3094, 64.321193368, 64.321299891, 106.523
3095, 64.341193367, 64.341294131, 100.764
3096, 64.361193368, 64.361300604, 107.236
3097, 64.381193365, 64.381302444, 109.079
3098, 64.401193364, 64.401257649, 64.285
3099, 64.421193365, 64.421260428, 67.063
3100, 64.441193362, 64.441257586, 64.224
3101, 64.461193364, 64.461305693, 112.329
3102, 64.481193368, 64.481310865, 117.497
3103, 64.501193365, 64.501298539, 105.174
3104, 64.521193367, 64.521297673, 104.306
3105, 64.541193366, 64.541301507, 108.141
3106, 64.561193365, 64.561312205, 118.840
3107, 64.581193363, 64.581297834, 104.471
3108, 64.601193367, 64.601256538, 63.171
3109, 64.621193364, 64.621297499, 104.135
3110, 64.641193364, 64.641305492, 112.128
3111, 64.661193368, 64.661309207, 115.839
3112, 64.681193362, 64.681302247, 108.885
3113, 64.701193365, 64.701298897, 105.532
3114, 64.721193368, 64.721298488, 105.120
3115, 64.741193367, 64.741299074, 105.707
3116, 64.761193377, 64.761304981, 111.604
3117, 64.781193365, 64.781310488, 117.123
3118, 64.801193365, 64.801299667, 106.302
3119, 64.821193364, 64.821300293, 106.929
3120, 64.841193369, 64.841299151, 105.782
3121, 64.861193368, 64.861300022, 106.654
3122, 64.881193363, 64.881296545, 103.182
3123, 64.901193359, 64.901294279, 100.920
3124, 64.921193365, 64.921294781, 101.416
3125, 64.941193378, 64.941292034, 98.656
3126, 64.961193362, 64.961327822, 134.460
3127, 64.981193365, 64.981256567, 63.202
3128, 65.001193366, 65.001304459, 111.093
3129, 65.021193362, 65.021299969, 106.607
3130, 65.041193359, 65.041316798, 123.439
3131, 65.061193362, 65.061332386, 139.024
3132, 65.081193359, 65.081315085, 121.726
3133, 65.101193361, 65.101309129, 115.768
3134, 65.121193367, 65.121315107, 121.740
3135, 65.141193370, 65.141318957, 125.587
3136, 65.161193377, 65.161320669, 127.292
3137, 65.181193367, 65.181322742, 129.375
3138, 65.201193382, 65.201320633, 127.251
3139, 65.221193364, 65.221322943, 129.579
3140, 65.241193365, 65.241318534, 125.169
3141, 65.261193362, 65.261314537, 121.175
3142, 65.281193365, 65.281311809, 118.444
3143, 65.301193370, 65.301383513, 190.143
3144, 65.321193372, 65.321314629, 121.257
3145, 65.341193364, 65.341391658, 198.294
3146, 65.361193367, 65.361384505, 191.138
3147, 65.381193375, 65.381383934, 190.559
3148, 65.401193373, 65.401325489, 132.116
3149, 65.421193365, 65.421382589, 189.224
3150, 65.441193364, 65.441379983, 186.619
3151, 65.461193363, 65.461325478, 132.115
3152, 65.481193362, 65.481379857, 186.495
3153, 65.501193361, 65.501378130, 184.769
3154, 65.521193366, 65.521377358, 183.992
3155, 65.541193373, 65.541361446, 168.073
3156, 65.561193365, 65.561359995, 166.630
3157, 65.581193365, 65.581360006, 166.641
3158, 65.601193369, 65.601360186, 166.817
3159, 65.621193364, 65.621295346, 101.982
3160, 65.641193362, 65.641360394, 167.032
3161, 65.661193365, 65.661300955, 107.590
3162, 65.681193365, 65.681319975, 126.610
3163, 65.701193361, 65.701302398, 109.037
3164, 65.721193367, 65.721307953, 114.586
3165, 65.741193363, 65.741305280, 111.917
3166, 65.761193363, 65.761298611, 105.248
3167, 65.781193367, 65.781301920, 108.553
3168, 65.801193367, 65.801292728, 99.361
3169, 65.821193366, 65.821303579, 110.213
3170, 65.841193361, 65.841316551, 123.190
3171, 65.861193361, 65.861309980, 116.619
3172, 65.881193365, 65.881313517, 120.152
3173, 65.901193365, 65.901311848, 118.483
3174, 65.921193364, 65.921314379, 121.015
3175, 65.941193366, 65.941263430, 70.064
3176, 65.961193362, 65.961311145, 117.783
3177, 65.981193370, 65.981311550, 118.180
3178, 66.001193368, 66.001320008, 126.640
3179, 66.021193363, 66.021298167, 104.804
3180, 66.041193363, 66.041271939, 78.576
3181, 66.061193365, 66.061316126, 122.761
3182, 66.081193368, 66.081311378, 118.010
3183, 66.101193368, 66.101314430, 121.062
3184, 66.121193364, 66.121300628, 107.264
3185, 66.141193365, 66.141299180, 105.815
3186, 66.161193362, 66.161278600, 85.238
3187, 66.181193364, 66.181294136, 100.772
3188, 66.201193362, 66.201302812, 109.450
3189, 66.221193363, 66.221303914, 110.551
3190, 66.241193360, 66.241305184, 111.824
3191, 66.261193366, 66.261365975, 172.609
3192, 66.281193365, 66.281305111, 111.746
3193, 66.301193365, 66.301372631, 179.266
3194, 66.321193361, 66.321298601, 105.240
3195, 66.341193369, 66.341304972, 111.603
3196, 66.361193367, 66.361301542, 108.175
3197, 66.381193363, 66.381302208, 108.845
3198, 66.401193365, 66.401302581, 109.216
3199, 66.421193365, 66.421297533, 104.168
3200, 66.441193361, 66.441301664, 108.303
3201, 66.461193362, 66.461262837, 69.475
3202, 66.481193371, 66.481258868, 65.497
3203, 66.501193360, 66.501260574, 67.214
3204, 66.521193364, 66.521296875, 103.511
